@relation creditRating
@attribute Time numeric
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute Amount numeric
@attribute Class {0,1}
@data
1782,-2.61311E+14,2.76509E+14,-0.85948597,0.428311554,-0.029067315,-1.29935E+14,1.01443E+14,-0.340219311,1.62729E+14,3.63559E+14,-0.238401246,-0.084412528,-0.084877944,-0.481589292,0.909878778,-0.862856695,-0.36492358,-0.319930789,0.19931694,0.921687152,-0.309765303,0.581590411,0.214026024,0.361174632,-0.368310788,-0.566321728,-0.430619051,-0.784862462,1.17,0
1782,-0.069471274,-2.94979E+14,-0.165970869,-0.03846317,-2.02565E+14,-0.71145043,0.299344653,-0.323667818,-0.684155545,0.271078853,-0.294022358,-0.837746465,-0.231925246,0.063985699,1.06801E+14,1.445E+14,0.225071071,-1.19771E+14,0.285822167,1.5826E+14,0.444092851,-0.58521945,-0.562548778,0.387310993,-0.055856136,-0.489741173,-0.129678766,0.155285406,768.84,0
1782,-1.13769E+14,0.823806224,1.41169E+14,-0.16224172,0.332698915,-0.165817945,0.527352762,0.05572564,-0.526345032,0.143304674,1.66843E+14,1.08172E+14,0.631861132,0.108510743,0.377241015,0.058657859,-0.439721137,-0.409292607,-0.017325847,-0.039805594,-0.135905889,-0.287258456,0.237355217,0.014171669,-0.240727138,0.054865568,-0.098411758,0.145412471,8.91,0
1784,-1.26186E+14,1.72923E+13,0.850744047,-0.143314849,-0.218759478,-1.07508E+14,0.615058847,0.015019757,0.494780028,0.746600495,-0.26483364,-0.481901739,-0.705076067,-0.54775813,1.04716E+14,0.340511138,0.017325212,-0.100499443,-0.203679483,0.569587749,-0.395946553,-0.846392972,0.043758462,0.290402012,0.0212066,0.093152224,0.651424809,0.368558083,5.85,0
1785,1.24471E+14,-0.658675319,-0.467021545,-0.918987898,1.31518E+14,3.8764E+14,-1.21871E+14,1.05128E+14,1.07431E+14,-0.396550607,-0.569569065,0.395127435,-0.0840855,-0.408931442,-0.112264267,0.208175176,-0.353890587,-0.190293256,0.834491993,0.068695224,-0.280352132,-0.724572882,0.034673485,1.07792E+14,0.29102477,0.956627195,-0.03361819,0.009533039,20,0
1786,-2.279E+13,-1.56992E+14,1.0792E+14,-0.497840831,0.285788661,-1.39319E+14,-0.547985792,-0.190110255,0.102407767,0.825779491,-1.58191E+14,-1.08007E+14,-1.85454E+14,-0.325672539,-0.966379262,-1.47302E+14,-0.002787388,1.02065E+14,-1.20539E+14,-1.42774E+14,-0.499197921,-0.450971534,0.145546269,0.36920294,-0.649636209,0.066159132,-0.644302692,0.971291033,11.5,0
1787,-1.03929E+14,1.68371E+14,1.81333E+14,2.30765E+14,1.04708E+14,1.90677E+14,0.671960666,0.178037459,-0.703337582,1.9833E+14,0.84941872,0.152287802,0.693672995,-0.379712359,2.405E+14,-1.50567E+14,0.908369341,-2.23653E+14,-0.786251267,0.693756686,-0.265154686,0.059196554,0.071109604,-0.985179584,-0.602294488,0.042688537,0.446680345,-0.063523749,9.13,0
1787,-0.356599075,0.85221257,1.59908E+14,1.14726E+14,0.270956956,0.415113564,0.675715249,0.088268432,-0.262926511,0.299535748,0.99649095,0.228512862,-1.24828E+14,0.199495595,-0.345411732,-1.05907E+14,0.330346634,-0.089558106,1.02349E+13,0.159196682,-0.045032266,0.328856246,-0.184821236,0.015335267,-0.178617687,-0.26624386,0.254932256,-0.03098706,13.99,0
1791,1.33285E+14,0.389198249,-2.1656E+14,-0.306872624,2.64135E+13,2.80808E+14,-0.171626636,0.683351734,-0.297962001,-0.6520966,0.418002665,-0.322436924,-0.143469155,-1.15452E+14,1.15763E+12,0.878174918,0.53691752,0.712873013,0.006773555,0.053607119,-0.207432404,-0.692416684,-0.118597512,0.891479668,0.730240364,0.384013446,-0.028465272,0.036123309,0.76,0
1792,1.13062E+14,0.209758877,0.465967822,2.50411E+14,0.008139117,0.375405516,-0.049661247,0.091068016,-0.101356579,0.524835843,-1.91122E+14,-0.551599388,-0.674636681,-0.006738351,-0.470939556,0.61083928,-0.55941854,-0.249385845,-0.214019644,-0.089673072,-0.33556412,-0.998007379,-0.072023841,-0.673071996,0.466061427,-0.119810263,-0.006353114,0.023120321,53.05,0
1793,-1.14602E+14,0.870200131,1.07272E+14,0.973174215,1.37532E+14,-0.03062225,-1.94059E+14,-2.36454E+14,-0.880526574,-0.263148624,0.927277877,0.601784804,-1.01131E+14,1.17187E+14,0.625381268,-0.027606006,-0.053744522,0.084994395,0.31730669,0.437130475,-1.25486E+14,0.060186593,-2.04228E+14,-0.244698483,-1.16824E+14,-0.573557864,0.309773065,0.233599485,70,0
1793,-2.945E+13,-1.67336E+14,-0.662442063,-0.490696179,3.69055E+14,2.63699E+14,0.179695895,0.352062316,0.199619727,0.418261573,0.234330867,-0.418762659,0.126806589,-0.814944682,1.43144E+13,0.860503129,-0.76456066,0.210549387,0.667732988,-1.49842E+14,-0.951300924,-0.639919543,1.80611E+14,0.968812458,0.50012104,0.162829489,0.414174134,-0.586553789,34.48,0
1796,1.15382E+14,-0.840417627,1.86846E+14,1.21345E+14,-1.95766E+14,0.296224411,-1.31094E+14,0.24775608,0.54945007,0.414831918,-1.37495E+14,0.625940556,0.047373896,-1.16973E+14,-1.837E+14,-2.17737E+14,0.720919733,0.898432686,-0.652365991,-0.554597621,-0.463575424,-0.402605628,0.038224804,0.703363625,0.388059999,-0.298737875,0.126854546,0.048382432,25,0
1797,1.3836E+14,-1.14292E+14,0.778204156,-1.3484E+14,-1.56842E+14,-0.287477602,-1.18692E+14,-0.090581496,-1.81403E+14,1.32466E+14,-0.056708568,-0.082580474,1.9616E+11,-0.737339383,0.944698168,-0.502237863,0.573756528,-0.304340749,-0.821452176,-0.185278728,0.005858553,0.44869122,-0.020508274,0.118690393,0.300873488,-0.082709258,0.070290768,0.033508559,50,0
1798,-1.43655E+14,1.5043E+14,0.623630103,1.16488E+14,-0.301920217,-0.049852625,-0.023208267,0.778243665,-0.342787657,0.326408912,0.273550899,0.536008038,-0.718191722,0.603945732,-0.649867804,-0.463684459,0.228293718,0.477146536,1.49009E+14,0.020033886,-0.053187508,0.154285527,-0.021185505,-0.001349585,0.070649377,-0.271037929,0.00613403,-0.125905454,7.02,0
1799,1.17637E+14,-0.581807009,1.49407E+14,1.00678E+14,-1.34106E+14,0.57525406,-1.16223E+14,0.377512727,1.99925E+14,-0.460569728,-2.00643E+14,0.027046916,-1.19543E+14,-0.938242399,-1.39455E+14,-0.295056444,0.308088793,-0.155308638,0.651482823,-0.196566263,-0.171001921,-0.028582404,-0.092617755,-0.060185597,0.409327466,0.608805902,0.038492818,0.017023438,2,0
1800,-0.864792765,0.886170594,1.56922E+14,1.18821E+14,0.269560976,0.235837206,0.603880051,-0.048395756,-0.077952398,0.647597913,1.24072E+14,0.396250251,-1.08643E+14,0.059826495,-0.34279436,-1.15551E+14,0.36851484,-0.205999308,0.973004009,0.038465502,-0.006493731,0.391874024,-0.057057656,0.225744822,-0.205699437,-0.312077877,-0.138642842,-0.003933809,5.71,0
1801,-0.339205946,0.721071678,-0.609897516,-1.03749E+14,1.97872E+14,3.37312E+14,-0.295758929,1.32662E+14,-0.590740069,-0.595457539,-0.360963947,-0.012618992,0.048598637,0.58032314,0.936057365,0.746183331,-0.775953551,0.123380884,0.333960675,-0.013041589,-0.204275522,-0.962172319,0.234340848,0.968323199,-0.476524766,-0.057887066,-0.10291135,-0.023678797,30.79,0
1801,1.44902E+14,-1.3768E+14,-1.29421E+13,-2.45698E+14,0.988684379,3.19775E+14,-1.30192E+14,0.706840323,-2.07113E+14,1.46466E+14,-0.20150774,-0.994362343,0.486066548,-0.099040268,0.706923725,-0.100813342,0.037560446,0.226895564,0.20169301,-0.067402548,-0.363198,-0.980892779,0.015865886,0.963634778,0.441732367,-0.33115137,0.01478148,0.026581533,80.95,0
1803,-0.976212159,0.749301002,0.896239301,0.345650374,1.98748E+14,5.13714E+14,-0.493097011,-0.788787911,0.979292752,0.317457571,-1.00104E+14,0.208422304,-0.507474777,-1.07415E+14,-1.35285E+14,-1.16963E+14,0.296317163,-0.191950452,2.01308E+14,0.010808369,0.95680533,-1.37321E+14,-0.008418833,0.977355493,0.153424893,-0.438272513,0.075609701,-0.257828922,44.4,0
1804,-0.448309649,0.131642388,1.05612E+14,-1.87668E+14,-0.138655031,-0.773020002,0.448098584,-0.004013222,-1.61349E+14,0.336234098,1.10102E+14,-0.091719233,0.14733015,-0.017419463,-0.673346358,1.53991E+14,-0.337960271,-1.24674E+14,0.573491345,0.329603441,-0.187811399,-0.80405306,0.178098644,-0.05781333,-0.128301996,-0.793271348,0.22877536,0.085394975,54.9,0
1805,-1.99255E+14,1.94139E+13,0.161796835,1.14796E+14,-0.645552257,-0.131372433,-0.414917848,1.21741E+14,-0.317173194,0.416960947,0.148949759,0.708697507,-0.656998439,0.849611736,-0.67371602,-0.363267603,0.38871831,0.495584056,1.45564E+13,0.024441063,-0.044692081,0.118544796,0.00970746,-0.00422711,0.138837359,-0.2645304,-0.010796895,-0.128608022,2.34,0
1810,-1.43782E+14,1.5961E+14,0.933307262,-0.073343753,-0.177388134,-0.867138401,0.501580145,0.42238084,-0.418939378,0.014685859,0.081677027,0.487803134,0.168017925,0.468261181,0.855740059,-0.25355788,0.227145791,-1.27463E+14,-0.310218203,0.209706727,-0.415869315,-1.13085E+14,0.230631981,0.349254338,-0.463737029,-0.155975286,0.422683775,0.253025165,10.78,0
1812,-1.24335E+14,-1.08559E+14,1.04927E+14,-0.838812937,-6.04841E+14,2.69731E+14,3.36672E+14,-0.593868554,0.559512954,-0.700517763,-1.19604E+14,-0.922043224,-0.897004409,-1.7723E+14,-2.21013E+14,0.966098362,0.728859324,-1.4357E+14,0.36796598,-0.923957176,-0.151061108,0.867403353,-0.15821939,0.849282315,0.01302503,-0.24097717,0.361154662,-0.187707057,980,0
1815,0.851407838,-0.175495507,0.215403969,1.11887E+14,-0.229512294,-0.222476487,0.277401033,-0.028629438,-0.388918206,0.054024737,1.79675E+14,1.30379E+14,0.388595776,0.560311019,0.419933764,-0.110194155,-0.348744162,-0.202567518,-0.568092634,0.169827422,0.217856675,0.352297661,-0.19643216,0.258155452,0.518932209,-0.346636511,0.001321089,0.036319837,155.98,0
1815,1.01253E+14,-0.343810414,0.530700888,0.77733132,-0.615388814,-0.178805651,-0.12429672,0.050012381,0.622703513,-0.291095046,-0.518600669,0.259775753,-0.62804197,0.044650151,0.199315887,-0.432236599,0.325920438,-1.1069E+14,-0.128220915,-0.002066948,-0.228461377,-0.687485945,0.0407572,0.097448153,0.18860118,0.308270397,-0.027578967,0.026291771,95.35,0
1815,-0.57319946,0.590815855,1.45459E+14,3.00089E+14,0.742890673,-0.17399493,-0.114077311,0.115372747,-1.10934E+14,0.976825316,-0.518164542,-0.864180495,-0.849836401,0.476011687,1.58229E+14,-0.304513805,0.299380603,-0.186782135,0.349744341,-0.122219014,0.161069882,0.505280096,-0.164861764,0.083199094,-0.509480941,0.256593578,0.074992839,0.041313491,2.28,0
1816,-0.716464933,1.4522E+14,1.77156E+14,2.50248E+14,0.336277693,1.04621E+14,0.229895788,0.520514392,-1.37252E+14,1.26686E+14,1.52713E+14,-0.091526637,-0.992410216,0.648934716,1.2136E+14,-0.350851227,0.340013153,-0.409225844,0.393395735,0.27874234,-0.129198683,-0.238354429,0.069672233,-0.361908864,-0.572888048,0.009698017,0.507701627,0.24840396,2.27,0
1817,-1.19381E+14,1.15666E+14,-0.220593658,-1.18634E+14,2.32085E+14,3.5892E+14,0.04697104,1.02779E+14,0.394180057,0.515074257,-0.550350869,-0.054629819,-0.269153681,-0.241898081,-0.179275737,-0.153935107,-0.463560743,-0.126280993,0.673106911,0.581834361,-0.335394269,-0.650144627,-0.142472531,1.01442E+14,0.299988318,0.269236501,0.629743896,0.371339929,2.44,0
1818,1.28868E+14,0.422290765,-1.04811E+14,0.354535485,0.909789849,0.147564336,0.146408535,0.088784673,-0.239884449,-0.452999053,0.715192204,-0.066273302,-0.507473481,-0.754399654,0.652408905,0.786373121,0.382009669,0.700889476,0.124003826,-0.091681181,-0.154960906,-0.413705511,-0.223101531,-1.44493E+14,0.62993669,0.467274153,-0.026956322,0.007996231,0.76,0
1818,-1.37567E+14,1.60623E+14,0.539007587,0.079171506,-0.552887161,-1.09808E+13,0.160547955,0.559206591,-0.222976201,-0.30947142,-0.490925381,-0.171764121,-0.39204749,0.005681659,0.948863776,0.554048138,0.253953339,-0.035942916,-0.107436279,-0.00712654,-0.26998136,-0.751772902,0.144369194,0.307580917,-0.100538742,0.047062805,-0.170037796,-0.213426082,17.13,0
1819,-1.53539E+14,1.71914E+13,1.14518E+14,-0.986224638,-0.435868292,-0.819140593,-0.139703693,-2.40348E+14,-0.266747397,-0.490046749,-0.130128833,0.739551801,0.782094858,0.101074242,0.264736717,0.327630747,-0.24790919,-0.56132962,-0.672278126,-0.588026067,2.33222E+14,-0.695921978,0.285917319,0.735237768,-0.340856698,0.699675502,-0.302354797,-0.139022083,1,0
1820,-1.42579E+14,0.449260881,1.13023E+14,-0.960324315,-0.289155382,-0.931955877,0.720597679,0.383451868,-0.747037217,-1.14612E+14,0.93669428,0.600276912,-0.807579279,0.673792499,-1.11209E+14,0.11837627,-0.117925552,-0.087400578,0.060429039,0.06240328,0.141820445,-0.003180303,-0.120511623,0.609600398,0.533432914,1.00551E+14,-0.238137811,-0.078298312,96,0
1823,-3.07306E+14,1.55473E+14,0.728721422,-0.937443614,0.928604346,4.97413E+14,-0.786161939,0.866336987,2.4554E+14,4.73062E+14,-0.925925227,-0.260474645,-0.080030579,-2.59646E+14,-0.917731749,-2.74044E+14,0.091664088,1.45886E+14,0.670220033,1.56342E+13,-1.09359E+14,-0.809802211,-0.279722352,0.956479193,1.00049E+14,-0.093528515,1.14942E+14,0.426913721,20,0
1824,-4.46805E+14,4.07009E+14,-0.14890643,-0.972009624,-0.793219146,-0.843436682,0.63003265,0.151528091,2.77756E+14,5.04605E+14,0.72356483,0.86176129,1.06309E+14,-1.33098E+14,1.23586E+14,-0.63553279,-0.252602232,-1.33438E+14,-0.985854061,2.32257E+14,-0.745319888,-0.662027158,0.210637317,0.342283176,0.581766173,0.0983612,1.57555E+14,0.768738648,9.85,0
1825,0.873473717,-0.985290436,0.576435862,0.215848286,-0.938792793,0.175396112,-0.351518089,0.015303821,1.1391E+14,-0.565801338,-1.42748E+13,0.659345141,0.816987701,-0.690127923,-0.28888733,0.11970887,-0.191017511,-0.405416393,0.711059047,0.409979246,-0.156695895,-0.620438363,-0.212887496,-0.352356903,0.194647056,0.970598121,-0.069277912,0.043014166,214.16,0
1826,-0.936068188,1.58999E+14,0.382821986,0.920121582,-0.515550523,0.508455714,-0.667521517,-2.13963E+14,-1.35905E+14,-0.800440361,1.5032E+14,1.53829E+14,0.48728391,1.11438E+14,0.361541134,-0.1478194,0.146914277,0.058225487,0.021375023,0.510774405,-0.98714244,1.1496E+14,0.235893087,0.236420285,-0.300434666,-0.346173772,-0.032646123,-0.008401577,70,0
1826,-0.480696356,0.664891278,1.44834E+14,0.125405257,0.317130173,-0.339214401,0.726652753,-0.084307128,-0.257687782,-0.683426775,-1.14115E+14,0.489180822,0.923153599,-0.361344558,-0.520648991,-0.310448277,-0.186692686,-0.465333048,0.578761472,0.105415856,-0.120235132,-0.227168672,-0.108928468,-0.063894502,-0.116878787,0.221406759,0.08781353,0.130885212,30.83,0
1827,1.15717E+14,0.001714246,0.586513235,0.841547722,-0.356915627,-0.096326971,-0.110257377,-0.034711349,0.43278337,-0.298573827,-0.362087875,1.1884E+14,1.10312E+14,-0.395847009,-0.276656046,-0.712203848,0.300844564,-1.15558E+14,-0.183567787,-0.052064525,-0.039235436,0.19824233,-0.084660606,0.181369204,0.548537447,0.462123223,0.005807085,0.012417645,19.99,0
1827,-0.920907995,1.26697E+14,1.2122E+14,0.678751328,0.203283122,-0.097771097,0.685673795,0.036849807,0.167463045,0.173117917,-0.610687664,0.316337561,-0.05579227,-0.257224344,-0.279190625,-0.868610343,0.242121204,-0.873488812,-0.27924456,0.073758443,-0.084645334,0.081837723,-0.160694589,0.084305912,0.329284763,-0.354602234,0.155744222,0.141458314,9.99,0
1828,1.08632E+14,-0.508074602,0.57289264,0.24028428,-0.911949826,-0.173801103,-0.499903101,0.315608985,0.807063116,-0.089586954,0.976683147,-0.364923527,-3.31521E+14,0.727965817,-0.212375179,-0.171134351,0.368720632,-0.498300048,0.288422029,-0.24851876,-0.233377594,-0.740001477,0.143586231,0.194847051,-0.026820365,0.847906398,-0.079719046,-0.006342362,39.95,0
1828,1.08078E+14,-0.177229001,0.204810565,1.36929E+14,-0.228544772,0.035514969,0.00541103,-0.022352184,0.629668075,-0.145576527,-1.68327E+14,-0.021959091,-0.35967446,-0.08869893,-0.339161398,-0.131323696,-0.275617161,-0.051636256,0.253238441,0.019842156,-0.067003269,-0.155360978,-0.297505428,-0.428550569,0.804436609,-0.227840362,0.017502481,0.027983404,95.35,0
1828,1.27715E+14,-1.29733E+14,0.312629176,-1.64064E+14,-0.773766123,1.31726E+14,-1.40747E+14,0.551383043,-1.97443E+14,1.44438E+14,2.0094E+14,-0.34050717,-0.645256863,0.206927214,1.0655E+13,-1.4232E+14,1.5175E+14,-1.3675E+13,-1.5004E+14,-0.504105172,-0.050738005,0.300033398,0.156144331,-1.05558E+14,0.00742279,-0.09286168,0.089863641,-0.004878521,20,0
1831,-0.683026987,1.41729E+14,0.208186836,0.799063228,-0.885585168,-0.782984333,0.09684471,-0.667649872,1.28304E+14,1.4299E+14,-0.093917979,1.1743E+13,1.16307E+14,-1.0318E+14,-0.494848754,-0.964304009,0.237571046,-0.817658113,0.46431088,-0.202400755,0.350102323,0.54913527,0.331148242,0.983191789,-0.993235659,0.091140953,-1.97269E+14,-0.148367483,6.99,0
1831,1.17152E+14,-1.43709E+14,1.08659E+14,-0.136845741,-1.744E+13,0.651399494,-1.38247E+14,0.307991415,0.948622276,0.244924117,-2.47886E+14,-0.45419418,-1.00495E+14,-1.00865E+13,-1.53691E+14,-1.73316E+14,0.566087759,1.03991E+13,0.251656805,-0.396191997,-0.620038768,-1.08519E+14,-0.065901131,-0.426425574,0.174458715,1.0785E+14,-0.003530812,0.023440792,91.8,0
1832,-0.729442873,1.12001E+14,1.40789E+14,0.128085712,-0.021319331,-0.852346184,0.59181962,-0.033273569,-0.27125023,-0.324928823,0.479750568,0.111889723,-0.11851917,-0.416409308,1.14221E+14,-0.081040851,0.47204922,-0.758927975,-0.635398955,0.00967864,-0.174488835,-0.483370931,0.157420059,0.549106127,-0.314992038,0.045924296,-0.008258897,0.106307937,0.89,0
1834,-0.680321737,0.392781926,1.48205E+14,0.11572227,0.234837718,-0.232061761,0.149939713,0.272018884,0.111126161,-0.214432204,0.238076521,0.168716603,-1.28912E+14,0.107218902,-1.20021E+14,-0.166160879,-0.205461699,0.364717778,0.751173533,0.088985929,0.019362761,0.228317293,-0.178262813,0.038957188,-0.149029583,0.369238528,0.337915666,0.190602658,1.69,0
1835,-4.17442E+14,2.74865E+14,-0.776032492,-2.02434E+14,-1.54975E+14,0.011858366,0.564680986,0.680609186,2.44807E+14,3.41343E+14,1.25883E+14,0.418652388,-0.774310002,-0.465106177,0.440319424,0.620708871,-0.774193611,-0.333538324,-1.06539E+14,1.1084E+14,-0.639719924,-0.401210042,0.034803648,-0.310504524,0.34134021,0.777287016,1.07062E+14,0.4590161,153.76,0
1836,-0.62861954,-0.098868524,2.44595E+14,-1.84559E+14,-0.9779202,0.131040179,-0.324024078,0.194397025,-0.803010917,-0.177066565,-1.61961E+14,-0.997903375,0.174895813,-0.523653195,1.04458E+14,-0.21086888,-0.847511657,2.05388E+14,-1.3271E+14,-0.355556496,-0.154277316,-0.098721179,-0.249667085,-0.429387948,0.078978584,1.08678E+13,0.000107383,0.061330045,42.94,0
1837,-1.98765E+14,2.04243E+14,0.721645008,-0.964371985,-0.839740307,-0.819477165,-0.433211099,-2.02609E+14,-0.371514105,-0.614600907,-0.267540146,0.893882053,0.848216012,0.378802137,0.234933115,0.44384333,-0.08899275,-0.531217177,-0.675222829,-0.72440103,2.38691E+14,-0.706575785,0.343003653,0.735051394,-0.328808842,0.689689601,-0.552937319,-0.20932119,17,0
1838,-1.54727E+14,1.73322E+14,0.568045944,-0.118409344,-0.202677231,-0.721438777,0.585575342,0.52617687,-1.22182E+14,-0.895185963,-0.927744206,0.512879831,1.00932E+13,0.724624781,0.543841954,0.289668325,-0.130152266,-0.561270863,0.507428207,-0.224379842,-0.286580134,-1.21061E+14,-0.116204921,-0.115189529,0.260513972,0.021763004,-0.482457143,-0.109356355,49.15,0
1839,-3.76635E+14,0.00115241,1.29139E+14,3.63539E+14,-0.118166551,-0.067162651,-2.28645E+14,1.75597E+14,-0.385374174,0.633255127,-1.31241E+14,0.254941881,-0.386138456,0.490435376,0.321687234,-0.228232772,1.28588E+14,-0.445723777,0.842838178,-0.307880927,-0.253191545,-0.413501605,-1.08518E+14,0.184933908,-0.089479344,0.255445453,0.790232347,-0.616005897,0,0
1840,-0.521016822,1.08374E+14,1.67119E+14,2.99545E+14,0.081343798,-0.567808674,0.359003987,-0.045537866,-1.24515E+14,1.0859E+14,-0.195687834,-0.245930955,0.233267454,0.197123504,1.22875E+14,-0.105545177,0.055960428,-0.073660963,0.586372844,0.225196093,0.015848324,0.14455108,0.188492704,0.707699853,-0.36672662,0.093022041,0.212620563,0.163631116,6.61,0
1840,1.03861E+14,-0.559941132,1.65132E+14,1.63915E+14,-1.29246E+14,0.985490047,-1.20792E+14,0.564181186,1.67817E+14,-0.185840648,-0.29789557,0.623176221,-1.61947E+14,-0.633292335,-2.12005E+14,-0.161122385,0.025051808,0.555401494,0.593709573,-0.203911871,-0.04465021,0.242826288,-0.145979908,0.020554771,0.518297052,-0.219250483,0.092626982,0.025116915,24.9,0
1840,-4.10236E+14,0.809807178,0.66710918,3.49496E+14,-1.52175E+14,0.581588511,-1.49821E+14,2.13185E+14,-0.499553012,0.508821792,-1.43622E+14,0.270510146,-0.316262205,0.655079279,0.272116912,-0.072097555,1.38252E+14,-0.347072777,0.855960781,-0.37665154,-0.303160905,-0.20173928,0.509406572,0.103639334,0.365610756,0.305037633,0.750671417,-0.696266658,0,0
1841,1.16113E+14,-0.089791191,0.695472403,0.832061725,-0.730928657,-0.403234612,-0.262884695,0.062612026,0.428601892,-0.029918133,0.99912854,0.929378878,-0.746278973,0.130045303,-1.05348E+14,-0.201997096,-0.054808282,-0.06531899,0.402680546,-0.148121364,-0.027937926,0.095954789,-0.071701198,0.594534073,0.508674247,0.409275552,-0.023759911,0.002219891,9.99,0
1842,-1.31075E+13,-0.273254291,1.691E+14,0.175183516,1.16443E+14,0.750260453,-0.321262283,0.663745512,0.528378475,-0.569684138,-0.57164433,0.123492011,-1.3958E+14,-0.195380738,-1.66876E+13,-0.115908552,-0.359778407,0.237314799,-0.016930374,0.151275093,-0.066837713,-0.145877618,-0.288344778,-1.18018E+14,0.890791936,-0.272856806,0.220395478,0.028882863,22.3,0
1843,-4.70995E+14,1.25904E+14,-0.35787943,3.49722E+14,-3.57072E+14,1.58393E+13,-0.242460789,2.24713E+14,-0.555893323,0.359749329,-1.49365E+14,0.317235424,-0.194516933,0.831439996,0.316256786,0.211576308,1.46899E+14,-0.343095488,0.815792539,-0.785654742,-0.470844738,-0.201479352,0.432733251,0.14137457,0.435015165,0.330153347,1.0517E+14,-0.858180806,339.09,0
1844,1.11535E+14,-0.562788113,0.092870382,0.371922829,1.18428E+14,4.41714E+13,-1.50897E+14,1.22282E+14,1.07561E+14,-0.141159488,-0.734665832,0.282413822,0.049286895,-0.516662606,0.340508574,0.581378958,-0.809485804,0.788629478,-0.07577138,0.057665737,0.13974124,0.463178885,-0.172720139,1.03849E+14,0.613273561,-0.162050266,0.093972371,0.041504622,39.9,0
1845,-0.649454185,1.01132E+14,0.31321793,-0.434859126,0.591727424,0.521180186,0.488082621,0.630619738,-0.925497572,-0.587118745,0.065615283,0.157095653,-0.416509043,0.92297165,0.322198511,0.543774831,-0.610716635,-0.062895183,0.658839565,-0.103456787,-0.323008682,-1.23846E+13,0.183619659,-1.41466E+14,-0.705590732,-0.142476894,-0.029257096,0.072107929,44.43,0
1847,1.23835E+14,0.627420541,0.209002643,2.50083E+14,0.275328519,-0.246336433,0.348032731,-0.166905065,-0.702817243,0.618057204,-1.15462E+13,0.112322289,0.443377671,0.074418371,-0.468842102,0.247669126,-0.472511642,-0.464203313,-0.52416201,-0.134006837,-0.081017564,-0.107327815,-0.173734613,-0.092814955,0.808687739,0.11771681,-0.017710755,0.008281715,1.52,0
1848,1.1238E+14,-0.517304876,0.351659654,0.114754049,-0.646734371,0.132072163,-0.506592281,0.345754598,0.833087662,-0.090827722,0.512982946,-0.50379881,-3.1534E+14,0.682404202,-0.1810465,-0.019339235,0.171557384,-0.333309409,0.488296913,-0.226891374,-0.267535909,-0.832262776,0.077053739,-0.335635819,0.046443086,0.880638589,-0.079966515,-0.011585304,39.95,0
1850,-1.85217E+14,-3.16972E+14,-0.150823411,-1.27717E+14,-3.68459E+14,1.43315E+14,3.41476E+14,-0.294404379,-3.09205E+14,0.132291489,1.20803E+14,-0.549995598,0.240003532,-0.108483652,-0.989916581,-1.02051E+14,0.918189693,0.253628959,-0.185595065,1.96068E+14,0.576513003,0.297358581,2.27805E+13,0.099203218,0.515064528,-0.137840916,-0.28342551,0.113074365,1055.12,0
1851,1.20446E+14,-0.08445323,0.479035846,0.703425082,-0.45660577,-0.096801758,-0.26888051,0.089622172,0.444547799,-0.031785167,0.547134757,0.827021947,-0.516103595,0.070093201,-1.03008E+14,-0.053829468,-0.255997531,0.09060419,0.603048439,-0.128189111,-0.063121888,0.010919337,-0.136416455,0.065783597,0.585370381,0.442096822,-0.022990144,-0.003397436,6.99,0
1851,-0.680341446,0.629745982,1.44928E+14,3.22446E+13,-1.12422E+14,1.10814E+14,0.281804568,0.591968753,-0.726064789,0.120168119,-1.68169E+14,0.134823097,0.695519416,-0.274895727,-0.344755122,-0.112647036,0.321421261,0.158464306,1.24521E+14,0.450955359,0.101737705,0.114409629,0.575420081,-0.124506398,-0.89493243,0.018608938,0.081641408,0.173767996,212.6,0
1851,-2.47733E+14,1.99558E+14,-0.679297659,-2.97985E+14,2.05228E+14,3.07434E+14,0.160124791,0.829974869,1.71743E+13,2.31611E+14,0.029995933,-0.244644595,-0.11171747,-0.746495039,0.864549726,0.656150721,-1.35689E+14,-0.070306695,-0.581744698,1.37868E+14,-0.458702092,-0.666530153,-0.038849535,0.999861824,0.256420029,0.74606308,1.01993E+14,0.544764079,3.84,0
1853,-1.47931E+14,1.62367E+14,0.991525141,0.769201796,-0.213689632,0.117622062,-0.30175271,-3.23927E+14,0.174975192,-0.090167653,-1.0147E+14,0.128027632,-0.737511946,0.077648684,-0.550170573,-0.46022437,0.25951561,-0.264803784,0.087085593,-0.929945508,2.9645E+14,-1.07385E+14,0.262007254,0.328598537,0.345354003,-0.364998849,0.10653271,0.039226523,29.5,0
